2021-08-23 12:12:49,957 - INFO  - [main:MetadataDrivers@105] - BookKeeper metadata driver manager initialized
2021-08-23 12:12:50,713 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14183 as localhost:1234
2021-08-23 12:12:50,719 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,721 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13182 as localhost:1234
2021-08-23 12:12:50,721 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,722 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14182 as localhost:1234
2021-08-23 12:12:50,722 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,767 - INFO  - [main:ListBookiesCommand@102] - Readonly Bookies :
2021-08-23 12:12:50,767 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14181 as localhost:1234
2021-08-23 12:12:50,768 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14181, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,769 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14182 as localhost:1234
2021-08-23 12:12:50,769 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,769 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14183 as localhost:1234
2021-08-23 12:12:50,770 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,770 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14184 as localhost:1234
2021-08-23 12:12:50,773 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,773 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14185 as localhost:1234
2021-08-23 12:12:50,774 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,774 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14186 as localhost:1234
2021-08-23 12:12:50,775 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14186, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,775 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14187 as localhost:1234
2021-08-23 12:12:50,775 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14187, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,775 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14188 as localhost:1234
2021-08-23 12:12:50,776 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14188, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,776 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14189 as localhost:1234
2021-08-23 12:12:50,776 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14189, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,777 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved unknown4190 as localhost:1234
2021-08-23 12:12:50,778 - INFO  - [main:ListBookiesCommand@124] - BookieID:unknown4190, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,810 - INFO  - [main:ListBookiesCommand@92] - ReadWrite Bookies :
2021-08-23 12:12:50,811 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13181 as localhost:1234
2021-08-23 12:12:50,813 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13181, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,814 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13182 as localhost:1234
2021-08-23 12:12:50,815 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,816 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13183 as localhost:1234
2021-08-23 12:12:50,816 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,817 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13184 as localhost:1234
2021-08-23 12:12:50,817 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,817 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13185 as localhost:1234
2021-08-23 12:12:50,817 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,818 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13186 as localhost:1234
2021-08-23 12:12:50,818 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13186, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,818 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13187 as localhost:1234
2021-08-23 12:12:50,819 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13187, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,819 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13188 as localhost:1234
2021-08-23 12:12:50,819 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13188, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,820 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13189 as localhost:1234
2021-08-23 12:12:50,820 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13189, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,820 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved unknown3190 as localhost:1234
2021-08-23 12:12:50,821 - INFO  - [main:ListBookiesCommand@124] - BookieID:unknown3190, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,821 - INFO  - [main:ListBookiesCommand@102] - Readonly Bookies :
2021-08-23 12:12:50,821 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14181 as localhost:1234
2021-08-23 12:12:50,821 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14181, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,822 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14182 as localhost:1234
2021-08-23 12:12:50,822 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,822 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14183 as localhost:1234
2021-08-23 12:12:50,823 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,823 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14184 as localhost:1234
2021-08-23 12:12:50,823 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,823 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14185 as localhost:1234
2021-08-23 12:12:50,823 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,824 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14186 as localhost:1234
